number,Date,Price,High,Low
501,"Nov 14, 1997",1.1445,1.1483,1.1396
502,"Nov 13, 1997",1.1458,1.1529,1.1441
503,"Nov 12, 1997",1.1521,1.1597,1.1443
504,"Nov 11, 1997",1.1565,1.164,1.1534
505,"Nov 10, 1997",1.1578,1.1578,1.1452
506,"Nov 07, 1997",1.1559,1.1599,1.1439
507,"Nov 06, 1997",1.1461,1.1505,1.1413
508,"Nov 05, 1997",1.1497,1.1515,1.1395
509,"Nov 04, 1997",1.1453,1.1487,1.138
510,"Nov 03, 1997",1.1361,1.1405,1.1309
511,"Oct 31, 1997",1.143,1.1487,1.1359
512,"Oct 30, 1997",1.1448,1.1496,1.1368
513,"Oct 29, 1997",1.141,1.1418,1.127
514,"Oct 28, 1997",1.1313,1.1513,1.1242
515,"Oct 27, 1997",1.1238,1.1238,1.111
516,"Oct 24, 1997",1.1103,1.1146,1.1031
517,"Oct 23, 1997",1.1152,1.117,1.1012
518,"Oct 22, 1997",1.1048,1.109,1.1005
519,"Oct 21, 1997",1.1025,1.1133,1.1005
520,"Oct 20, 1997",1.1119,1.1131,1.1073
521,"Oct 17, 1997",1.1107,1.1242,1.1061
522,"Oct 16, 1997",1.124,1.1266,1.1203
523,"Oct 15, 1997",1.1234,1.124,1.115
524,"Oct 14, 1997",1.1202,1.1235,1.1152
525,"Oct 13, 1997",1.1208,1.1218,1.1139
526,"Oct 10, 1997",1.1191,1.1269,1.1146
527,"Oct 09, 1997",1.1231,1.1291,1.1157
528,"Oct 08, 1997",1.1207,1.122,1.1113
529,"Oct 07, 1997",1.1147,1.1223,1.1115
530,"Oct 06, 1997",1.1148,1.1183,1.1091
531,"Oct 03, 1997",1.1156,1.1167,1.1015
532,"Oct 02, 1997",1.1061,1.1101,1.1009
533,"Oct 01, 1997",1.1048,1.1162,1.1018
534,"Sep 30, 1997",1.1122,1.1138,1.1038
535,"Sep 29, 1997",1.112,1.118,1.1095
536,"Sep 26, 1997",1.1136,1.1211,1.1075
537,"Sep 25, 1997",1.114,1.115,1.1018
538,"Sep 24, 1997",1.1067,1.1094,1.0946
539,"Sep 23, 1997",1.0953,1.0997,1.0894
540,"Sep 22, 1997",1.0968,1.1079,1.0912
541,"Sep 19, 1997",1.1048,1.1094,1.0993
542,"Sep 18, 1997",1.1025,1.1122,1.1011
543,"Sep 17, 1997",1.1064,1.1097,1.1023
544,"Sep 16, 1997",1.107,1.112,1.1015
545,"Sep 15, 1997",1.1114,1.1154,1.1015
546,"Sep 12, 1997",1.1066,1.109,1.0948
547,"Sep 11, 1997",1.1019,1.1035,1.0898
548,"Sep 10, 1997",1.09,1.0935,1.0808
549,"Sep 09, 1997",1.0826,1.0881,1.0792
550,"Sep 08, 1997",1.0847,1.0931,1.0819
551,"Sep 05, 1997",1.0883,1.093,1.0784
552,"Sep 04, 1997",1.0803,1.0839,1.0735
553,"Sep 03, 1997",1.0779,1.083,1.0676
554,"Sep 02, 1997",1.0721,1.085,1.07
555,"Sep 01, 1997",1.0838,1.0893,1.081
556,"Aug 29, 1997",1.0878,1.0973,1.0835
557,"Aug 28, 1997",1.0958,1.1,1.0792
558,"Aug 27, 1997",1.089,1.0945,1.0823
559,"Aug 26, 1997",1.0923,1.0957,1.0757
560,"Aug 25, 1997",1.0797,1.0835,1.0765
561,"Aug 22, 1997",1.0809,1.0875,1.0699
562,"Aug 21, 1997",1.0715,1.072,1.057
563,"Aug 20, 1997",1.0605,1.0693,1.0592
564,"Aug 19, 1997",1.0698,1.0745,1.067
565,"Aug 18, 1997",1.071,1.087,1.0707
566,"Aug 15, 1997",1.0817,1.0828,1.0639
567,"Aug 14, 1997",1.071,1.0776,1.0667
568,"Aug 13, 1997",1.07,1.0735,1.0554
569,"Aug 12, 1997",1.0557,1.0603,1.0516
570,"Aug 11, 1997",1.0567,1.0655,1.0564
571,"Aug 08, 1997",1.0657,1.0691,1.0474
572,"Aug 07, 1997",1.0533,1.054,1.043
573,"Aug 06, 1997",1.0477,1.0515,1.0419
574,"Aug 05, 1997",1.0505,1.0614,1.0475
575,"Aug 04, 1997",1.0583,1.06,1.0532
576,"Aug 01, 1997",1.0608,1.0715,1.058
577,"Jul 31, 1997",1.0733,1.0785,1.0698
578,"Jul 30, 1997",1.0737,1.0757,1.0665
579,"Jul 29, 1997",1.0735,1.0791,1.0713
580,"Jul 28, 1997",1.0711,1.076,1.0675
581,"Jul 25, 1997",1.0766,1.0815,1.0756
582,"Jul 24, 1997",1.0809,1.0865,1.0757
583,"Jul 23, 1997",1.0853,1.0892,1.0805
584,"Jul 22, 1997",1.0851,1.1005,1.0848
585,"Jul 21, 1997",1.0995,1.1045,1.0971
586,"Jul 18, 1997",1.1009,1.1056,1.0951
587,"Jul 17, 1997",1.1008,1.1045,1.095
588,"Jul 16, 1997",1.1017,1.105,1.0955
589,"Jul 15, 1997",1.1007,1.1086,1.094
590,"Jul 14, 1997",1.1011,1.1105,1.098
591,"Jul 11, 1997",1.1052,1.1248,1.1052
592,"Jul 10, 1997",1.1231,1.1259,1.1143
593,"Jul 09, 1997",1.118,1.122,1.1151
594,"Jul 08, 1997",1.118,1.1285,1.117
595,"Jul 07, 1997",1.1226,1.1295,1.1224
596,"Jul 04, 1997",1.123,1.1265,1.1199
597,"Jul 03, 1997",1.1242,1.1271,1.12
598,"Jul 02, 1997",1.1223,1.1282,1.1175
599,"Jul 01, 1997",1.124,1.129,1.1238
600,"Jun 30, 1997",1.1267,1.13,1.1235
601,"Jun 27, 1997",1.1276,1.1388,1.1272
602,"Jun 26, 1997",1.1357,1.14,1.1324
603,"Jun 25, 1997",1.1365,1.1405,1.1344
604,"Jun 24, 1997",1.1362,1.1421,1.1325
605,"Jun 23, 1997",1.1418,1.1422,1.1299
606,"Jun 20, 1997",1.1332,1.1362,1.1282
607,"Jun 19, 1997",1.1334,1.1363,1.1248
608,"Jun 18, 1997",1.1279,1.1351,1.127
609,"Jun 17, 1997",1.1309,1.1313,1.1221
610,"Jun 16, 1997",1.1297,1.1306,1.1223
611,"Jun 13, 1997",1.124,1.1311,1.1207
612,"Jun 12, 1997",1.1272,1.1329,1.1267
613,"Jun 11, 1997",1.1328,1.1383,1.1316
614,"Jun 10, 1997",1.1321,1.1435,1.1291
615,"Jun 09, 1997",1.1404,1.1424,1.1289
616,"Jun 06, 1997",1.129,1.131,1.1195
617,"Jun 05, 1997",1.1286,1.132,1.1263
618,"Jun 04, 1997",1.1296,1.1316,1.1238
619,"Jun 03, 1997",1.1297,1.1329,1.1264
620,"Jun 02, 1997",1.1281,1.1373,1.1249
621,"May 30, 1997",1.141,1.1491,1.1371
622,"May 29, 1997",1.1466,1.149,1.1393
623,"May 28, 1997",1.1469,1.1515,1.1405
624,"May 27, 1997",1.1429,1.1544,1.142
625,"May 26, 1997",1.1522,1.16,1.1513
626,"May 23, 1997",1.151,1.1553,1.1492
627,"May 22, 1997",1.1507,1.1565,1.1478
628,"May 21, 1997",1.153,1.1668,1.1501
629,"May 20, 1997",1.164,1.165,1.1445
630,"May 19, 1997",1.1425,1.1548,1.1384
631,"May 16, 1997",1.1528,1.155,1.1435
632,"May 15, 1997",1.1497,1.1575,1.1456
633,"May 14, 1997",1.1515,1.1517,1.1399
634,"May 13, 1997",1.1509,1.151,1.1384
635,"May 12, 1997",1.1398,1.1553,1.138
636,"May 09, 1997",1.1516,1.1552,1.1384
637,"May 08, 1997",1.14,1.1415,1.1309
638,"May 07, 1997",1.132,1.1361,1.129
639,"May 06, 1997",1.1305,1.1345,1.1248
640,"May 05, 1997",1.1253,1.1305,1.124
641,"May 02, 1997",1.1286,1.1339,1.1263
642,"May 01, 1997",1.1316,1.1355,1.1248
643,"Apr 30, 1997",1.1255,1.1333,1.1242
644,"Apr 29, 1997",1.1319,1.1339,1.1243
645,"Apr 28, 1997",1.1262,1.131,1.1228
646,"Apr 25, 1997",1.1273,1.1364,1.1261
647,"Apr 24, 1997",1.1347,1.1387,1.1307
648,"Apr 23, 1997",1.138,1.1401,1.1353
649,"Apr 22, 1997",1.1342,1.1453,1.1342
650,"Apr 21, 1997",1.1464,1.1485,1.1385
651,"Apr 18, 1997",1.141,1.142,1.1333
652,"Apr 17, 1997",1.1337,1.1361,1.129
653,"Apr 16, 1997",1.13,1.1341,1.128
654,"Apr 15, 1997",1.1313,1.1335,1.1245
655,"Apr 14, 1997",1.131,1.1371,1.131
656,"Apr 11, 1997",1.1346,1.1384,1.1304
657,"Apr 10, 1997",1.1362,1.1414,1.1324
658,"Apr 09, 1997",1.1327,1.142,1.1312
659,"Apr 08, 1997",1.14,1.1435,1.1377
660,"Apr 07, 1997",1.1423,1.1555,1.1415
661,"Apr 04, 1997",1.1558,1.1668,1.1558
662,"Apr 03, 1997",1.1655,1.1685,1.1575
663,"Apr 02, 1997",1.1617,1.1661,1.1603
664,"Apr 01, 1997",1.1672,1.1676,1.1614
665,"Mar 31, 1997",1.1661,1.1682,1.158
666,"Mar 28, 1997",1.1578,1.1626,1.1564
667,"Mar 27, 1997",1.162,1.163,1.1499
668,"Mar 26, 1997",1.1514,1.1524,1.1444
669,"Mar 25, 1997",1.1498,1.1532,1.1469
670,"Mar 24, 1997",1.1508,1.1518,1.1453
671,"Mar 21, 1997",1.1511,1.1543,1.1444
672,"Mar 20, 1997",1.1448,1.1586,1.1437
673,"Mar 19, 1997",1.1521,1.155,1.1484
674,"Mar 18, 1997",1.155,1.1563,1.1436
675,"Mar 17, 1997",1.145,1.151,1.1427
676,"Mar 14, 1997",1.1454,1.1472,1.1359
677,"Mar 13, 1997",1.1398,1.1475,1.1367
678,"Mar 12, 1997",1.1432,1.1439,1.1347
679,"Mar 11, 1997",1.1411,1.143,1.137
680,"Mar 10, 1997",1.1423,1.1425,1.1353
681,"Mar 07, 1997",1.1344,1.1377,1.1293
682,"Mar 06, 1997",1.1343,1.1365,1.1299
683,"Mar 05, 1997",1.1356,1.1375,1.1333
684,"Mar 04, 1997",1.1352,1.1452,1.1334
685,"Mar 03, 1997",1.1436,1.1491,1.1423
686,"Feb 28, 1997",1.1468,1.1515,1.1441
687,"Feb 27, 1997",1.1496,1.1526,1.147
688,"Feb 26, 1997",1.1501,1.1627,1.1472
689,"Feb 25, 1997",1.161,1.1612,1.1553
690,"Feb 24, 1997",1.1599,1.1648,1.1505
691,"Feb 21, 1997",1.1488,1.154,1.1475
692,"Feb 20, 1997",1.1513,1.1522,1.143
693,"Feb 19, 1997",1.1422,1.1529,1.14
694,"Feb 18, 1997",1.1502,1.1506,1.1389
695,"Feb 17, 1997",1.145,1.1509,1.142
696,"Feb 14, 1997",1.1508,1.1567,1.1479
697,"Feb 13, 1997",1.1544,1.161,1.1515
698,"Feb 12, 1997",1.155,1.1646,1.1505
699,"Feb 11, 1997",1.1609,1.1725,1.1608
700,"Feb 10, 1997",1.1721,1.1809,1.1709
701,"Feb 07, 1997",1.171,1.1747,1.1594
702,"Feb 06, 1997",1.1746,1.179,1.1722
703,"Feb 05, 1997",1.1798,1.18,1.1723
704,"Feb 04, 1997",1.1761,1.1811,1.1756
705,"Feb 03, 1997",1.1784,1.1797,1.1713
706,"Jan 31, 1997",1.1796,1.1875,1.1765
707,"Jan 30, 1997",1.1826,1.1865,1.1775
708,"Jan 29, 1997",1.1786,1.1851,1.1703
709,"Jan 28, 1997",1.1772,1.1826,1.1704
710,"Jan 27, 1997",1.1825,1.1877,1.1798
711,"Jan 24, 1997",1.1887,1.1929,1.1835
712,"Jan 23, 1997",1.1838,1.1906,1.1801
713,"Jan 22, 1997",1.1865,1.1968,1.1841
714,"Jan 21, 1997",1.1952,1.2047,1.1952
715,"Jan 20, 1997",1.1984,1.2066,1.1944
716,"Jan 17, 1997",1.2045,1.22,1.2045
717,"Jan 16, 1997",1.2202,1.2257,1.2168
718,"Jan 15, 1997",1.2241,1.2247,1.2141
719,"Jan 14, 1997",1.2202,1.2269,1.2162
720,"Jan 13, 1997",1.2239,1.2297,1.2199
721,"Jan 10, 1997",1.225,1.2343,1.2237
722,"Jan 09, 1997",1.2331,1.2363,1.2283
723,"Jan 08, 1997",1.233,1.2419,1.2299
724,"Jan 07, 1997",1.2403,1.2458,1.2393
725,"Jan 06, 1997",1.2406,1.2424,1.232
726,"Jan 03, 1997",1.2359,1.2529,1.2341
727,"Jan 02, 1997",1.2528,1.2559,1.2457
728,"Dec 31, 1996",1.2538,1.2567,1.24
729,"Dec 30, 1996",1.2417,1.2431,1.2376
730,"Dec 27, 1996",1.2415,1.2422,1.233
731,"Dec 26, 1996",1.2402,1.2407,1.2371
732,"Dec 25, 1996",1.2388,1.2405,1.2388
733,"Dec 24, 1996",1.239,1.2425,1.2359
734,"Dec 23, 1996",1.2394,1.2433,1.2371
735,"Dec 20, 1996",1.2407,1.2437,1.2341
736,"Dec 19, 1996",1.2348,1.2412,1.2305
737,"Dec 18, 1996",1.2405,1.2463,1.2373
738,"Dec 17, 1996",1.2418,1.2519,1.2416
739,"Dec 16, 1996",1.2472,1.2515,1.2396
740,"Dec 13, 1996",1.2428,1.2539,1.2415
741,"Dec 12, 1996",1.2502,1.2526,1.2447
742,"Dec 11, 1996",1.2519,1.2546,1.244
743,"Dec 10, 1996",1.2406,1.2452,1.239
744,"Dec 09, 1996",1.2401,1.2473,1.2386
745,"Dec 06, 1996",1.2474,1.2594,1.2407
746,"Dec 05, 1996",1.2431,1.2467,1.2346
747,"Dec 04, 1996",1.2391,1.2427,1.2344
748,"Dec 03, 1996",1.2414,1.2505,1.2334
749,"Dec 02, 1996",1.25,1.2567,1.2497
750,"Nov 29, 1996",1.254,1.2602,1.2531
751,"Nov 28, 1996",1.2589,1.2629,1.2547
752,"Nov 27, 1996",1.2624,1.2671,1.2595
753,"Nov 26, 1996",1.2637,1.2686,1.2596
754,"Nov 25, 1996",1.2656,1.2749,1.2652
755,"Nov 22, 1996",1.2753,1.2842,1.2745
756,"Nov 21, 1996",1.2829,1.2847,1.2765
757,"Nov 20, 1996",1.2843,1.2862,1.2762
758,"Nov 19, 1996",1.2763,1.2799,1.2756
759,"Nov 18, 1996",1.2787,1.2811,1.2728
760,"Nov 15, 1996",1.2726,1.2757,1.271
761,"Nov 14, 1996",1.2703,1.2757,1.269
762,"Nov 13, 1996",1.2725,1.2752,1.2665
763,"Nov 12, 1996",1.2696,1.2821,1.2685
764,"Nov 11, 1996",1.2781,1.2793,1.2702
765,"Nov 08, 1996",1.2714,1.2728,1.2647
766,"Nov 07, 1996",1.2663,1.2742,1.2657
767,"Nov 06, 1996",1.2627,1.2669,1.2584
768,"Nov 05, 1996",1.2625,1.2713,1.2603
769,"Nov 04, 1996",1.269,1.2693,1.2646
770,"Nov 01, 1996",1.2662,1.27,1.2605
771,"Oct 31, 1996",1.2642,1.2703,1.2634
772,"Oct 30, 1996",1.2693,1.2731,1.2645
773,"Oct 29, 1996",1.2673,1.2715,1.2598
774,"Oct 28, 1996",1.261,1.2634,1.2575
775,"Oct 25, 1996",1.2604,1.2645,1.2566
776,"Oct 24, 1996",1.2624,1.2635,1.2565
777,"Oct 23, 1996",1.2587,1.2621,1.254
778,"Oct 22, 1996",1.254,1.2558,1.2505
779,"Oct 21, 1996",1.2515,1.2526,1.2446
780,"Oct 18, 1996",1.2477,1.2489,1.2431
781,"Oct 17, 1996",1.2439,1.2483,1.2413
782,"Oct 16, 1996",1.2473,1.2491,1.243
783,"Oct 15, 1996",1.2465,1.2542,1.2453
784,"Oct 14, 1996",1.2529,1.255,1.2505
785,"Oct 11, 1996",1.2519,1.254,1.2498
786,"Oct 10, 1996",1.2517,1.2535,1.2489
787,"Oct 09, 1996",1.252,1.2538,1.2498
788,"Oct 08, 1996",1.251,1.2552,1.249
789,"Oct 07, 1996",1.2497,1.2512,1.2475
790,"Oct 04, 1996",1.2469,1.2511,1.2463
791,"Oct 03, 1996",1.2475,1.25,1.2445
792,"Oct 02, 1996",1.2457,1.2532,1.2454
793,"Oct 01, 1996",1.248,1.2532,1.248
794,"Sep 30, 1996",1.2504,1.252,1.2475
795,"Sep 27, 1996",1.2502,1.2559,1.2491
796,"Sep 26, 1996",1.2536,1.2626,1.2515
797,"Sep 25, 1996",1.26,1.2666,1.2582
798,"Sep 24, 1996",1.2663,1.2667,1.2555
799,"Sep 23, 1996",1.2578,1.26,1.2522
800,"Sep 20, 1996",1.254,1.256,1.2478
801,"Sep 19, 1996",1.2523,1.2565,1.2502
802,"Sep 18, 1996",1.255,1.2591,1.2511
803,"Sep 17, 1996",1.252,1.2555,1.25
804,"Sep 16, 1996",1.2542,1.2557,1.2496
805,"Sep 13, 1996",1.2502,1.254,1.2479
806,"Sep 12, 1996",1.2514,1.2558,1.2498
807,"Sep 11, 1996",1.2526,1.2562,1.2499
808,"Sep 10, 1996",1.2526,1.2621,1.2519
809,"Sep 09, 1996",1.2618,1.2689,1.2614
810,"Sep 06, 1996",1.2654,1.2725,1.2647
811,"Sep 05, 1996",1.2694,1.2752,1.2685
812,"Sep 04, 1996",1.2737,1.275,1.2691
813,"Sep 03, 1996",1.27,1.2728,1.2646
814,"Sep 02, 1996",1.2681,1.2738,1.2662
815,"Aug 30, 1996",1.273,1.277,1.269
816,"Aug 29, 1996",1.2736,1.2753,1.27
817,"Aug 28, 1996",1.2738,1.2753,1.2701
