number,Date,Price,High,Low
1415,"Jun 19, 2013",0.7178331936295055,0.7265242313705053,0.7234900753635496
1416,"Jun 18, 2013",0.7282062028499581,0.726628452318916,0.7303895552489119
1417,"Jun 17, 2013",0.7255867560771165,0.7230849400729548,0.7295403884937905
1418,"Jun 14, 2013",0.7232816429170159,0.7224596143824907,0.7270990340728158
1419,"Jun 13, 2013",0.7262154233025986,0.7240229286086503,0.7254007005625731
1420,"Jun 12, 2013",0.7222338642078794,0.7208963001563314,0.7241269504298906
1421,"Jun 11, 2013",0.7199287510477788,0.7164147993746744,0.7205179917206241
1422,"Jun 10, 2013",0.7138516345347865,0.711412193850964,0.7146799702791637
1423,"Jun 07, 2013",0.7102891869237218,0.7129755080771235,0.7161660121006261
1424,"Jun 06, 2013",0.7128038558256498,0.7151641479937466,0.7038530941513641
1425,"Jun 05, 2013",0.6967728415758592,0.6952579468473165,0.7015178855747797
1426,"Jun 04, 2013",0.6954107292539817,0.6941115164147994,0.7004564271308777
1427,"Jun 03, 2013",0.6948868398994135,0.6945284002084419,0.6911155928245409
1428,"May 31, 2013",0.6868189438390613,0.6898384575299635,0.6902664260694193
1429,"May 30, 2013",0.6921626152556579,0.6898384575299635,0.688886530092347
1430,"May 29, 2013",0.6807418273260688,0.6811881188118812,0.678908820719669
1431,"May 28, 2013",0.6718357082984074,0.6781657113079728,0.6798641333191804
1432,"May 27, 2013",0.6797988264878458,0.6781657113079728,0.6870820507377138
1433,"May 24, 2013",0.6797988264878458,0.6830640958832727,0.6859144464494216
1434,"May 23, 2013",0.6802179379715005,0.678686816050026,0.6768920496762552
1435,"May 22, 2013",0.6720452640402348,0.6832725377800938,0.6781657998089377
1436,"May 21, 2013",0.6770746018440905,0.6763939551849923,0.679014966564059
1437,"May 20, 2013",0.6746647108130763,0.673058884835852,0.6749814244772316
1438,"May 17, 2013",0.6700544844928753,0.6718082334549244,0.6742384035665003
1439,"May 16, 2013",0.6745599329421628,0.6759770713913494,0.67954569578601
1440,"May 15, 2013",0.675083822296731,0.6773319437206878,0.6792272582528394
1441,"May 14, 2013",0.678541492036882,0.6863991662324126,0.6869759048933235
1442,"May 13, 2013",0.6844090528080471,0.6831683168316832,0.6897356968474684
1443,"May 10, 2013",0.6861902766135792,0.6885878061490359,0.6890988217811274
1444,"May 09, 2013",0.6914291701592625,0.7020323084940073,0.6970597601103916
1445,"May 08, 2013",0.7028499580888516,0.7036998436685774,0.7035346566181933
1446,"May 07, 2013",0.6952011735121544,0.6971339239187074,0.7031100732406326
1447,"May 06, 2013",0.6948868398994135,0.6981761334028139,0.7016240314191697
1448,"May 03, 2013",0.6989731768650462,0.6999478895257948,0.6996072603757564
1449,"May 02, 2013",0.6936295054484494,0.7057842626367902,0.6998195520645367
1450,"May 01, 2013",0.7057837384744343,0.7088066701406982,0.7129816367689206
1451,"Apr 30, 2013",0.7044216261525567,0.7026576341844711,0.7018363231079505
1452,"Apr 29, 2013",0.6974015088013412,0.6954663887441376,0.6988642394650249
1453,"Apr 26, 2013",0.6898575020955575,0.6883793642522146,0.695042989066978
1454,"Apr 25, 2013",0.6882858340318525,0.6930693069306929,0.6947245515338074
1455,"Apr 24, 2013",0.6886001676445936,0.6869202709744658,0.6911155928245409
1456,"Apr 23, 2013",0.6868189438390613,0.6921313183949974,0.6930262180235642
1457,"Apr 22, 2013",0.6939438390611903,0.6930693069306929,0.6974843434879525
1458,"Apr 19, 2013",0.6923721709974853,0.696717040125065,0.7007748646640484
1459,"Apr 18, 2013",0.6923721709974853,0.6934861907243356,0.6982273643986838
1460,"Apr 17, 2013",0.6900670578373849,0.7044293903074518,0.6962105933552702
1461,"Apr 16, 2013",0.705574182732607,0.7044293903074518,0.6988642394650249
1462,"Apr 15, 2013",0.6906957250628669,0.6973423658155288,0.6983335102430739
1463,"Apr 12, 2013",0.6986588432523051,0.6965085982282438,0.6998195520645367
1464,"Apr 11, 2013",0.6977158424140824,0.6977592496091715,0.700562572975268
1465,"Apr 10, 2013",0.6942581726739312,0.6960917144346014,0.7014117397303894
1466,"Apr 09, 2013",0.6955155071248953,0.6941115164147994,0.6963167391996603
1467,"Apr 08, 2013",0.6878667225481978,0.6873371547681083,0.6919647595796625
1468,"Apr 05, 2013",0.6858759430008383,0.6875455966649296,0.6852775713830803
1469,"Apr 04, 2013",0.6802179379715005,0.6780614903595622,0.6689311113469907
1470,"Apr 03, 2013",0.671311818943839,0.6692027097446586,0.6736015285001591
1471,"Apr 02, 2013",0.6680637049455156,0.6706618030224075,0.6756182995435729
1472,"Apr 01, 2013",0.6711022632020118,0.6695153725898905,0.6715847574567455
1473,"Mar 29, 2013",0.6680637049455156,0.6664929650859822,0.6739199660333299
1474,"Mar 28, 2013",0.6676445934618611,0.667118290776446,0.6698864239465026
1475,"Mar 27, 2013",0.663872590108969,0.6695153725898905,0.6693556947245514
1476,"Mar 26, 2013",0.6723595976529757,0.6718082334549244,0.6776350705869865
1477,"Mar 25, 2013",0.6714165968147527,0.6883793642522146,0.6778473622757668
1478,"Mar 22, 2013",0.685666387259011,0.6844189682126106,0.6841099670947881
1479,"Mar 21, 2013",0.6762363788767813,0.678686816050026,0.6831546544952765
1480,"Mar 20, 2013",0.6799036043587594,0.6809796769150599,0.6803948625411316
1481,"Mar 19, 2013",0.6746647108130763,0.6802501302761853,0.6794395499416197
1482,"Mar 18, 2013",0.6823134953897738,0.6829598749348619,0.6833669461840568
1483,"Mar 15, 2013",0.6948868398994135,0.6946326211568524,0.6957860099777093
1484,"Mar 14, 2013",0.6874476110645433,0.6867118290776445,0.6864451756713723
1485,"Mar 13, 2013",0.6828373847443421,0.6900468994267847,0.6877189258040548
1486,"Mar 12, 2013",0.6904861693210393,0.6911933298593017,0.695042989066978
1487,"Mar 11, 2013",0.6916387259010897,0.6889004689942676,0.6937692389342958
1488,"Mar 08, 2013",0.6875523889354569,0.6974465867639396,0.6913278845133213
1489,"Mar 07, 2013",0.6980301760268233,0.69588327253778,0.6923893429572232
1490,"Mar 06, 2013",0.6834660519698239,0.690776446065659,0.6919647595796625
1491,"Mar 05, 2013",0.6922673931265717,0.6912975508077125,0.6968474684216113
1492,"Mar 04, 2013",0.6896479463537302,0.6866076081292339,0.6939815306230761
1493,"Mar 01, 2013",0.6892288348700755,0.6939030745179781,0.6923893429572232
1494,"Feb 28, 2013",0.6927912824811402,0.7002605523710265,0.7013055938859993
1495,"Feb 27, 2013",0.7014878457669742,0.698697238144867,0.7002441354420974
1496,"Feb 26, 2013",0.693419949706622,0.69588327253778,0.6978027810211231
1497,"Feb 25, 2013",0.693419949706622,0.716519020323085,0.7008810105084387
1498,"Feb 22, 2013",0.7068315171835708,0.7090151120375195,0.7113894491030677
1499,"Feb 21, 2013",0.7067267393126573,0.7136008337675871,0.7129816367689206
1500,"Feb 20, 2013",0.7163663034367143,0.7285044293903072,0.7245515338074513
1501,"Feb 19, 2013",0.7275775356244762,0.7246482542991141,0.7308141386264728
1502,"Feb 18, 2013",0.7238055322715842,0.7225638353309013,0.7299649718713512
1503,"Feb 15, 2013",0.7249580888516347,0.7243355914538822,0.7283727842054983
1504,"Feb 14, 2013",0.7247485331098074,0.7307972902553411,0.7292219509606197
1505,"Feb 13, 2013",0.7343880972338643,0.7375716519020324,0.7411102855323215
1506,"Feb 12, 2013",0.7344928751047779,0.7328817092235539,0.7346353890245196
1507,"Feb 11, 2013",0.7295683151718357,0.7278791036998437,0.7303895552489119
1508,"Feb 08, 2013",0.7251676445934621,0.7281917665450756,0.7334677847362274
1509,"Feb 07, 2013",0.7284157585917854,0.7434080250130274,0.7350599724020803
1510,"Feb 06, 2013",0.7417225481978207,0.7455966649296507,0.7484343487952445
1511,"Feb 05, 2013",0.7481139983235543,0.7457008858780615,0.7446130983971979
1512,"Feb 04, 2013",0.7407795473595977,0.7519541427826991,0.7493896613947564
1513,"Feb 01, 2013",0.7539815590947194,0.7574778530484626,0.7566075788132893
